Genre_Name,Composer,Albums_Title,Media_Distribution,Price,Product_Quantity,Billing_Adress
Alternative,,Liszt - 12 Études D'Execution Transcendante,Protected AAC audio file,0.99,1,Oslo
Alternative,Chris Cornell,"Great Recordings of the Century - Shubert: Schwanengesang, 4 Lieder",Protected AAC audio file,0.99,1,Oslo
Alternative,Chris Cornell,"Great Recordings of the Century - Shubert: Schwanengesang, 4 Lieder",Protected AAC audio file,0.99,1,Oslo
Alternative,,"Locatelli: Concertos for Violin, Strings and Continuo, Vol. 3",Protected AAC audio file,0.99,1,Oslo
Classical,Johann Pachelbel,Mozart: Chamber Music,Protected AAC audio file,0.99,1,Oslo
Rock,,Balls to the Wall,Protected AAC audio file,0.99,1,Yellowknife
Rock,,Restless and Wild,Protected AAC audio file,0.99,1,Yellowknife
Rock,"Angus Young, Malcolm Young, Brian Johnson",For Those About To Rock We Salute You,MPEG audio file,0.99,1,Yellowknife
Rock,"Angus Young, Malcolm Young, Brian Johnson",Let There Be Rock,MPEG audio file,0.99,1,Yellowknife
Rock,"Angus Young, Malcolm Young, Brian Johnson",For Those About To Rock We Salute You,MPEG audio file,0.99,1,Yellowknife
Rock,"Angus Young, Malcolm Young, Brian Johnson",Let There Be Rock,MPEG audio file,0.99,1,Yellowknife
Rock,AC/DC,Jagged Little Pill,MPEG audio file,0.99,1,Yellowknife
Rock,"Steven Tyler, Joe Perry, Desmond Child",Facelift,MPEG audio file,0.99,1,Yellowknife
Rock,"Steven Tyler, Jim Vallance",Facelift,MPEG audio file,0.99,1,Yellowknife
Rock,Alanis Morissette & Glenn Ballard,Warner 25 Anos,MPEG audio file,0.99,1,Yellowknife
Rock,Alanis Morissette & Glenn Ballard,Chill: Brazil (Disc 2),MPEG audio file,0.99,1,Yellowknife
Rock,Alanis Morissette & Glenn Ballard,Warner 25 Anos,MPEG audio file,0.99,1,Yellowknife
Rock,Alanis Morissette & Glenn Ballard,Chill: Brazil (Disc 2),MPEG audio file,0.99,1,Yellowknife
Rock,Jerry Cantrell,Plays Metallica By Four Cellos,MPEG audio file,0.99,1,Bordeaux
Rock,"Jerry Cantrell, Layne Staley",Plays Metallica By Four Cellos,MPEG audio file,0.99,1,Bordeaux
Jazz,,Audioslave,MPEG audio file,0.99,1,Bordeaux
Jazz,,Out Of Exile,MPEG audio file,0.99,1,Bordeaux
Jazz,,Revelations,MPEG audio file,0.99,1,Bordeaux
Metal,Apocalyptica,BackBeat Soundtrack,MPEG audio file,0.99,1,Bordeaux
Rock,Audioslave/Chris Cornell,The Best Of Billy Cobham,MPEG audio file,0.99,1,Bordeaux
Rock,Audioslave/Chris Cornell,The Best Of Billy Cobham,MPEG audio file,0.99,1,Bordeaux
Alternative & Punk,"Cornell, Commerford, Morello, Wilk",Alcohol Fueled Brewtality Live! [Disc 1],MPEG audio file,0.99,1,Bordeaux
Alternative & Punk,"Cornell, Commerford, Morello, Wilk",Alcohol Fueled Brewtality Live! [Disc 2],MPEG audio file,0.99,1,Bordeaux
Rock And Roll,Eddie Cochran/Jerry Capehart,Black Sabbath,MPEG audio file,0.99,1,Bordeaux
Rock And Roll,Eddie Cochran/Jerry Capehart,Black Sabbath Vol. 4 (Remaster),MPEG audio file,0.99,1,Bordeaux
Jazz,Billy Cobham,Body Count,MPEG audio file,0.99,1,Bordeaux
Metal,,Chemical Wedding,MPEG audio file,0.99,1,Bordeaux
Metal,,Chemical Wedding,MPEG audio file,0.99,1,Bordeaux
Metal,,Prenda Minha,MPEG audio file,0.99,1,Bordeaux
Metal,,Sozinho Remix Ao Vivo,MPEG audio file,0.99,1,Bordeaux
Metal,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",Minha Historia,MPEG audio file,0.99,1,Bordeaux
Alternative & Punk,,Afrociberdelia,MPEG audio file,0.99,1,Bordeaux
Alternative & Punk,,Da Lama Ao Caos,MPEG audio file,0.99,1,Bordeaux
Metal,Roy Z,Acústico MTV [Live],MPEG audio file,0.99,1,Buenos Aires
Metal,Roy Z,Cidade Negra - Hits,MPEG audio file,0.99,1,Buenos Aires
Metal,Roy Z,Acústico MTV [Live],MPEG audio file,0.99,1,Santiago
Metal,Roy Z,Cidade Negra - Hits,MPEG audio file,0.99,1,Santiago
Metal,Adrian Smith,Acústico MTV [Live],MPEG audio file,0.99,1,Santiago
Metal,Adrian Smith,Cidade Negra - Hits,MPEG audio file,0.99,1,Santiago
Metal,Roy Z,Acústico MTV [Live],MPEG audio file,0.99,1,Bangalore
Metal,Roy Z,Cidade Negra - Hits,MPEG audio file,0.99,1,Bangalore
Metal,Roy Z,Acústico MTV [Live],MPEG audio file,0.99,1,Bangalore
Metal,Roy Z,Cidade Negra - Hits,MPEG audio file,0.99,1,Bangalore
Metal,Roy Z,Acústico MTV [Live],MPEG audio file,0.99,1,Stuttgart
Metal,Roy Z,Cidade Negra - Hits,MPEG audio file,0.99,1,Stuttgart
Blues,Eurreal Montgomery,Na Pista,MPEG audio file,0.99,1,Stuttgart
Blues,Buddy Guy,Na Pista,MPEG audio file,0.99,1,Stuttgart
Blues,Al Perkins/Willie Dixon,Na Pista,MPEG audio file,0.99,1,Stuttgart
Blues,Robert Geddins/Ron Badger/Sheldon Feinberg,Na Pista,MPEG audio file,0.99,1,Prague
Latin,Tradicional,Axé Bahia 2001,MPEG audio file,0.99,1,Prague
Latin,Tradicional,Carnaval 2001,MPEG audio file,0.99,1,Prague
Latin,Tradicional,Sambas De Enredo 2001,MPEG audio file,0.99,1,Prague
Latin,Tradicional,Vozes do MPB,MPEG audio file,0.99,1,Prague
Latin,Caetano Veloso,Axé Bahia 2001,MPEG audio file,0.99,1,Prague
Latin,Caetano Veloso,Carnaval 2001,MPEG audio file,0.99,1,Prague
Latin,Caetano Veloso,Sambas De Enredo 2001,MPEG audio file,0.99,1,Prague
Latin,Caetano Veloso,Vozes do MPB,MPEG audio file,0.99,1,Prague
Latin,Chico Buarque,Axé Bahia 2001,MPEG audio file,0.99,1,Prague
Latin,Chico Buarque,Carnaval 2001,MPEG audio file,0.99,1,Prague
Latin,Chico Buarque,Sambas De Enredo 2001,MPEG audio file,0.99,1,Prague
Latin,Chico Buarque,Vozes do MPB,MPEG audio file,0.99,1,Prague
Latin,Caetano Veloso - Djavan,Axé Bahia 2001,MPEG audio file,0.99,1,Prague
Latin,Caetano Veloso - Djavan,Carnaval 2001,MPEG audio file,0.99,1,Prague
Latin,Caetano Veloso - Djavan,Sambas De Enredo 2001,MPEG audio file,0.99,1,Prague
Latin,Caetano Veloso - Djavan,Vozes do MPB,MPEG audio file,0.99,1,Prague
Latin,Fausto Nilo - Armandinho,Axé Bahia 2001,MPEG audio file,0.99,1,Prague
Latin,Fausto Nilo - Armandinho,Carnaval 2001,MPEG audio file,0.99,1,Prague
Latin,Fausto Nilo - Armandinho,Sambas De Enredo 2001,MPEG audio file,0.99,1,Prague
Latin,Fausto Nilo - Armandinho,Vozes do MPB,MPEG audio file,0.99,1,Prague
Latin,,Bongo Fury,MPEG audio file,0.99,1,Rio de Janeiro
Latin,,Bongo Fury,MPEG audio file,0.99,1,Rio de Janeiro
Latin,,Bongo Fury,MPEG audio file,0.99,1,Rio de Janeiro
Latin,Chico Science,Chill: Brazil (Disc 1),MPEG audio file,0.99,1,Rio de Janeiro
Latin,Chico Science,Chill: Brazil (Disc 1),MPEG audio file,0.99,1,Rio de Janeiro
Latin,Chico Science,Chill: Brazil (Disc 1),MPEG audio file,0.99,1,Rio de Janeiro
Latin,Chico Science,Chill: Brazil (Disc 1),MPEG audio file,0.99,1,Rio de Janeiro
Reggae,Bino/Da Gama/Ras Bernardo,As Canções de Eu Tu Eles,MPEG audio file,0.99,1,Reno
Reggae,Bino/Da Gama/Ras Bernardo,Quanta Gente Veio Ver (Live),MPEG audio file,0.99,1,Reno
Reggae,Bino/Da Gama/Ras Bernardo,Quanta Gente Veio ver--Bônus De Carnaval,MPEG audio file,0.99,1,Reno
Reggae,Fausto Nilo/Moraes Moreira/Pepeu Gomes,As Canções de Eu Tu Eles,MPEG audio file,0.99,1,Reno
Reggae,Fausto Nilo/Moraes Moreira/Pepeu Gomes,Quanta Gente Veio Ver (Live),MPEG audio file,0.99,1,Reno
Reggae,Fausto Nilo/Moraes Moreira/Pepeu Gomes,Quanta Gente Veio ver--Bônus De Carnaval,MPEG audio file,0.99,1,Reno
Rock,Queen & David Bowie,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,MPEG audio file,0.99,1,Berlin
Rock,Queen,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,MPEG audio file,0.99,1,Berlin
Rock,Queen,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,MPEG audio file,0.99,1,Paris
Rock,Queen,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,MPEG audio file,0.99,1,Paris
Rock,Queen,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,MPEG audio file,0.99,1,Paris
Rock,Queen,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,MPEG audio file,0.99,1,Paris
Rock,Queen,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,MPEG audio file,0.99,1,Helsinki
Rock,Paul Stanley,The Best of Ed Motta,MPEG audio file,0.99,1,Helsinki
Rock,"Gene Simmons, S. Coronel",The Best of Ed Motta,MPEG audio file,0.99,1,Helsinki
Rock,"Paul Stanley, Vincent Poncia, Desmond Child",The Best of Ed Motta,MPEG audio file,0.99,1,Helsinki
Rock,"S. Penridge, Bob Ezrin, Peter Criss",The Best of Ed Motta,MPEG audio file,0.99,1,Helsinki
Rock,Gene Simmons,The Best of Ed Motta,MPEG audio file,0.99,1,Helsinki
Latin,,Elis Regina-Minha História,MPEG audio file,0.99,1,Madrid
Latin,,Elis Regina-Minha História,MPEG audio file,0.99,1,Madrid
Latin,,Bongo Fury,MPEG audio file,0.99,1,Bangalore
Latin,,Bongo Fury,MPEG audio file,0.99,1,Bangalore
Alternative & Punk,Orestes Barbosa-Sílvio Caldas,Milton Nascimento Ao Vivo,MPEG audio file,0.99,1,Bangalore
Alternative & Punk,Orestes Barbosa-Sílvio Caldas,Minas,MPEG audio file,0.99,1,Bangalore
Rock,Carlos Santana & Dave Matthews,Jorge Ben Jor 25 Anos,MPEG audio file,0.99,1,Bangalore
Rock,Carlos Santana & KC Porter,Jorge Ben Jor 25 Anos,MPEG audio file,0.99,1,Bangalore
Jazz,,Greatest Hits II,MPEG audio file,0.99,1,Bangalore
Jazz,,Greatest Hits I,MPEG audio file,0.99,1,Bangalore
Jazz,,News Of The World,MPEG audio file,0.99,1,Bangalore
Jazz,,Greatest Hits II,MPEG audio file,0.99,1,Bangalore
Jazz,,Greatest Hits I,MPEG audio file,0.99,1,Bangalore
Jazz,,News Of The World,MPEG audio file,0.99,1,Bangalore
Bossa Nova,,Greatest Kiss,MPEG audio file,0.99,1,Edmonton
Bossa Nova,,Unplugged [Live],MPEG audio file,0.99,1,Edmonton
Bossa Nova,,Greatest Kiss,MPEG audio file,0.99,1,Vancouver
Bossa Nova,,Unplugged [Live],MPEG audio file,0.99,1,Vancouver
Bossa Nova,,Greatest Kiss,MPEG audio file,0.99,1,Vancouver
Bossa Nova,,Unplugged [Live],MPEG audio file,0.99,1,Vancouver
Bossa Nova,,Greatest Kiss,MPEG audio file,0.99,1,Redmond
Bossa Nova,,Unplugged [Live],MPEG audio file,0.99,1,Redmond
Bossa Nova,,Greatest Kiss,MPEG audio file,0.99,1,Redmond
Bossa Nova,,Unplugged [Live],MPEG audio file,0.99,1,Redmond
Bossa Nova,,Greatest Kiss,MPEG audio file,0.99,1,Cupertino
Bossa Nova,,Unplugged [Live],MPEG audio file,0.99,1,Cupertino
Bossa Nova,,Greatest Kiss,MPEG audio file,0.99,1,Cupertino
Bossa Nova,,Unplugged [Live],MPEG audio file,0.99,1,Cupertino
Bossa Nova,,Greatest Kiss,MPEG audio file,0.99,1,Cupertino
Bossa Nova,,Unplugged [Live],MPEG audio file,0.99,1,Cupertino
Latin,,Heart of the Night,MPEG audio file,0.99,1,Cupertino
Latin,,Morning Dance,MPEG audio file,0.99,1,Cupertino
Latin,,Heart of the Night,MPEG audio file,0.99,1,Boston
Latin,,Morning Dance,MPEG audio file,0.99,1,Boston
Latin,,Heart of the Night,MPEG audio file,0.99,1,Boston
Latin,,Morning Dance,MPEG audio file,0.99,1,Boston
Latin,,Heart of the Night,MPEG audio file,0.99,1,Boston
Latin,,Morning Dance,MPEG audio file,0.99,1,Boston
Rock,J. C. Fogerty,International Superhits,MPEG audio file,0.99,1,Boston
Rock,J. C. Fogerty,American Idiot,MPEG audio file,0.99,1,Boston
Rock,J. C. Fogerty,International Superhits,MPEG audio file,0.99,1,Boston
Rock,J. C. Fogerty,American Idiot,MPEG audio file,0.99,1,Boston
Rock,J. C. Fogerty,International Superhits,MPEG audio file,0.99,1,Boston
Rock,J. C. Fogerty,American Idiot,MPEG audio file,0.99,1,Boston
Rock,J. C. Fogerty,International Superhits,MPEG audio file,0.99,1,Toronto
Rock,J. C. Fogerty,American Idiot,MPEG audio file,0.99,1,Toronto
Rock,J.C. Fogerty,Into The Light,MPEG audio file,0.99,1,Toronto
Rock,J.C. Fogerty,Into The Light,MPEG audio file,0.99,1,Toronto
Rock,J.C. Fogerty,Into The Light,MPEG audio file,0.99,1,Toronto
Latin,,Meus Momentos,MPEG audio file,0.99,1,Toronto
Latin,,Meus Momentos,MPEG audio file,0.99,1,Toronto
Latin,,Meus Momentos,MPEG audio file,0.99,1,Toronto
Latin,,Minha História,MPEG audio file,0.99,1,Toronto
Latin,,Minha História,MPEG audio file,0.99,1,Toronto
Rock,Bolin/Coverdale,MK III The Final Concerts [Disc 1],MPEG audio file,0.99,1,Berlin
Rock,Bolin/Coverdale,The Final Concerts (Disc 2),MPEG audio file,0.99,1,Berlin
Rock,Bolin/Coverdale,Come Taste The Band,MPEG audio file,0.99,1,Berlin
Rock,Bolin/Coverdale,Deep Purple In Rock,MPEG audio file,0.99,1,Berlin
Rock,Bolin/Coverdale,Fireball,MPEG audio file,0.99,1,Berlin
Rock,Bolin/Coverdale,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,MPEG audio file,0.99,1,Berlin
Rock,Bolin/Coverdale,Machine Head,MPEG audio file,0.99,1,Berlin
Rock,Bolin/Coverdale,Purpendicular,MPEG audio file,0.99,1,Berlin
Rock,Bolin/Coverdale,Slaves And Masters,MPEG audio file,0.99,1,Berlin
Rock,Bolin/Coverdale,Stormbringer,MPEG audio file,0.99,1,Berlin
Rock,Bolin/Coverdale,The Battle Rages On,MPEG audio file,0.99,1,Berlin
Rock,"Blackmore, Gillan, Glover, Lord, Paice",Supernatural,MPEG audio file,0.99,1,Berlin
Rock,"Blackmore, Gillan, Glover, Lord, Paice",Santana - As Years Go By,MPEG audio file,0.99,1,Berlin
Rock,"Blackmore, Gillan, Glover, Lord, Paice",Santana Live,MPEG audio file,0.99,1,Berlin
Jazz,Jim Beard & Jon Herington,The Essential Miles Davis [Disc 1],MPEG audio file,0.99,1,Berlin
Jazz,Jim Beard & Jon Herington,The Essential Miles Davis [Disc 2],MPEG audio file,0.99,1,Berlin
Jazz,Jim Beard & Jon Herington,Miles Ahead,MPEG audio file,0.99,1,Berlin
Latin,,Up An' Atom,MPEG audio file,0.99,1,Berlin
Latin,Djavan,Vinícius De Moraes - Sem Limite,MPEG audio file,0.99,1,Berlin
Blues,Clapton/Harrison,Vinicius De Moraes,MPEG audio file,0.99,1,Santiago
Blues,Bruce/Clapton,Vinicius De Moraes,MPEG audio file,0.99,1,Santiago
Blues,Clapton,Vinicius De Moraes,MPEG audio file,0.99,1,Stuttgart
Blues,Clapton/Trad. Arr. Clapton,Vinicius De Moraes,MPEG audio file,0.99,1,Stuttgart
Blues,Clapton,Vinicius De Moraes,MPEG audio file,0.99,1,Stuttgart
Rock,"Mike Bordin, Billy Gould, Mike Patton, Trey Spruance","Chronicle, Vol. 1",MPEG audio file,0.99,1,Brussels
Rock,"Mike Bordin, Billy Gould, Mike Patton, Trey Spruance","Chronicle, Vol. 2",MPEG audio file,0.99,1,Brussels
Rock,"Mike Bordin, Billy Gould, Mike Patton","Chronicle, Vol. 1",MPEG audio file,0.99,1,Brussels
Rock,"Mike Bordin, Billy Gould, Mike Patton","Chronicle, Vol. 2",MPEG audio file,0.99,1,Brussels
Alternative & Punk,Faith No More,Cássia Eller - Coleção Sem Limite [Disc 2],MPEG audio file,0.99,1,Brussels
Alternative & Punk,Faith No More,Cássia Eller - Sem Limite [Disc 1],MPEG audio file,0.99,1,Brussels
Alternative & Punk,Faith No More,Cássia Eller - Coleção Sem Limite [Disc 2],MPEG audio file,0.99,1,Brussels
Alternative & Punk,Faith No More,Cássia Eller - Sem Limite [Disc 1],MPEG audio file,0.99,1,Brussels
Latin,,Vault: Def Leppard's Greatest Hits,MPEG audio file,0.99,1,Redmond
Rock,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",Outbreak,MPEG audio file,0.99,1,Redmond
Rock,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS",Djavan Ao Vivo - Vol. 02,MPEG audio file,0.99,1,Redmond
Rock,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS",Djavan Ao Vivo - Vol. 1,MPEG audio file,0.99,1,Redmond
Rock,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS",Djavan Ao Vivo - Vol. 02,MPEG audio file,0.99,1,Redmond
Rock,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS",Djavan Ao Vivo - Vol. 1,MPEG audio file,0.99,1,Redmond
Alternative & Punk,Foo Fighters,The Cream Of Clapton,MPEG audio file,0.99,1,Redmond
Alternative & Punk,Foo Fighters,Unplugged,MPEG audio file,0.99,1,Redmond
Rock,"Dave, Taylor, Nate, Chris",Album Of The Year,MPEG audio file,0.99,1,Redmond
Rock,"Dave, Taylor, Nate, Chris",Angel Dust,MPEG audio file,0.99,1,Redmond
Rock,"Dave, Taylor, Nate, Chris",King For A Day Fool For A Lifetime,MPEG audio file,0.99,1,Redmond
Rock,"Dave, Taylor, Nate, Chris",The Real Thing,MPEG audio file,0.99,1,Redmond
Easy Listening,fred ebb/john kander,Deixa Entrar,MPEG audio file,0.99,1,Redmond
Easy Listening,jimmy van heusen/sammy cahn,Deixa Entrar,MPEG audio file,0.99,1,Redmond
Easy Listening,jim croce,Deixa Entrar,MPEG audio file,0.99,1,Redmond
Latin,,In Your Honor [Disc 1],MPEG audio file,0.99,1,Redmond
Latin,,In Your Honor [Disc 2],MPEG audio file,0.99,1,Redmond
Latin,,One By One,MPEG audio file,0.99,1,Redmond
Latin,,The Colour And The Shape,MPEG audio file,0.99,1,Redmond
Latin,,In Your Honor [Disc 1],MPEG audio file,0.99,1,Redmond
Latin,,In Your Honor [Disc 2],MPEG audio file,0.99,1,Redmond
Latin,,One By One,MPEG audio file,0.99,1,Redmond
Latin,,The Colour And The Shape,MPEG audio file,0.99,1,Redmond
Soundtrack,Humberto Teixeira/Luiz Gonzaga,My Way: The Best Of Frank Sinatra [Disc 1],MPEG audio file,0.99,1,Redmond
Latin,,Roda De Funk,MPEG audio file,0.99,1,Redmond
Latin,,Roda De Funk,MPEG audio file,0.99,1,Redmond
Metal,Sully Erna,Appetite for Destruction,MPEG audio file,0.99,1,Berlin
Metal,Sully Erna,Use Your Illusion I,MPEG audio file,0.99,1,Berlin
Metal,Sully Erna,Use Your Illusion II,MPEG audio file,0.99,1,Berlin
Metal,Sully Erna,Appetite for Destruction,MPEG audio file,0.99,1,Berlin
Metal,Sully Erna,Use Your Illusion I,MPEG audio file,0.99,1,Berlin
Metal,Sully Erna,Use Your Illusion II,MPEG audio file,0.99,1,Berlin
Metal,Sully Erna,Appetite for Destruction,MPEG audio file,0.99,1,Berlin
Metal,Sully Erna,Use Your Illusion I,MPEG audio file,0.99,1,Berlin
Metal,Sully Erna,Use Your Illusion II,MPEG audio file,0.99,1,Berlin
Metal,Sully Erna,Appetite for Destruction,MPEG audio file,0.99,1,Paris
Metal,Sully Erna,Use Your Illusion I,MPEG audio file,0.99,1,Paris
Metal,Sully Erna,Use Your Illusion II,MPEG audio file,0.99,1,Paris
Alternative & Punk,Billie Joe Armstrong/Green Day,Blue Moods,MPEG audio file,0.99,1,Paris
Alternative & Punk,Green Day,Blue Moods,MPEG audio file,0.99,1,Paris
Alternative & Punk,Green Day,Blue Moods,MPEG audio file,0.99,1,Paris
Rock,,A Matter of Life and Death,Protected AAC audio file,0.99,1,Paris
Rock,,A Real Dead One,Protected AAC audio file,0.99,1,Paris
Rock,,A Real Live One,Protected AAC audio file,0.99,1,Paris
Rock,,Brave New World,Protected AAC audio file,0.99,1,Paris
Rock,,Dance Of Death,Protected AAC audio file,0.99,1,Paris
Rock,,Fear Of The Dark,Protected AAC audio file,0.99,1,Paris
Rock,,Iron Maiden,Protected AAC audio file,0.99,1,Paris
Rock,,Killers,Protected AAC audio file,0.99,1,Paris
Rock,,Live After Death,Protected AAC audio file,0.99,1,Paris
Rock,,Live At Donington 1992 (Disc 1),Protected AAC audio file,0.99,1,Paris
Rock,,Live At Donington 1992 (Disc 2),Protected AAC audio file,0.99,1,Paris
Rock,,No Prayer For The Dying,Protected AAC audio file,0.99,1,Paris
Rock,,Piece Of Mind,Protected AAC audio file,0.99,1,Paris
Rock,,Powerslave,Protected AAC audio file,0.99,1,Paris
Rock,,Rock In Rio [CD1],Protected AAC audio file,0.99,1,Paris
Rock,,Rock In Rio [CD2],Protected AAC audio file,0.99,1,Paris
Rock,,Seventh Son of a Seventh Son,Protected AAC audio file,0.99,1,Paris
Rock,,Somewhere in Time,Protected AAC audio file,0.99,1,Paris
Rock,,The Number of The Beast,Protected AAC audio file,0.99,1,Paris
Rock,,The X Factor,Protected AAC audio file,0.99,1,Paris
Rock,,Virtual XI,Protected AAC audio file,0.99,1,Paris
Rock,,A Matter of Life and Death,Protected AAC audio file,0.99,1,Paris
Rock,,A Real Dead One,Protected AAC audio file,0.99,1,Paris
Rock,,A Real Live One,Protected AAC audio file,0.99,1,Paris
Rock,,Brave New World,Protected AAC audio file,0.99,1,Paris
Rock,,Dance Of Death,Protected AAC audio file,0.99,1,Paris
Rock,,Fear Of The Dark,Protected AAC audio file,0.99,1,Paris
Rock,,Iron Maiden,Protected AAC audio file,0.99,1,Paris
Rock,,Killers,Protected AAC audio file,0.99,1,Paris
Rock,,Live After Death,Protected AAC audio file,0.99,1,Paris
Rock,,Live At Donington 1992 (Disc 1),Protected AAC audio file,0.99,1,Paris
Rock,,Live At Donington 1992 (Disc 2),Protected AAC audio file,0.99,1,Paris
Rock,,No Prayer For The Dying,Protected AAC audio file,0.99,1,Paris
Rock,,Piece Of Mind,Protected AAC audio file,0.99,1,Paris
Rock,,Powerslave,Protected AAC audio file,0.99,1,Paris
Rock,,Rock In Rio [CD1],Protected AAC audio file,0.99,1,Paris
Rock,,Rock In Rio [CD2],Protected AAC audio file,0.99,1,Paris
Rock,,Seventh Son of a Seventh Son,Protected AAC audio file,0.99,1,Paris
Rock,,Somewhere in Time,Protected AAC audio file,0.99,1,Paris
Rock,,The Number of The Beast,Protected AAC audio file,0.99,1,Paris
Rock,,The X Factor,Protected AAC audio file,0.99,1,Paris
Rock,,Virtual XI,Protected AAC audio file,0.99,1,Paris
Rock,,A Matter of Life and Death,Protected AAC audio file,0.99,1,Dublin
Rock,,A Real Dead One,Protected AAC audio file,0.99,1,Dublin
Rock,,A Real Live One,Protected AAC audio file,0.99,1,Dublin
Rock,,Brave New World,Protected AAC audio file,0.99,1,Dublin
Rock,,Dance Of Death,Protected AAC audio file,0.99,1,Dublin
Rock,,Fear Of The Dark,Protected AAC audio file,0.99,1,Dublin
Rock,,Iron Maiden,Protected AAC audio file,0.99,1,Dublin
Rock,,Killers,Protected AAC audio file,0.99,1,Dublin
Rock,,Live After Death,Protected AAC audio file,0.99,1,Dublin
Rock,,Live At Donington 1992 (Disc 1),Protected AAC audio file,0.99,1,Dublin
Rock,,Live At Donington 1992 (Disc 2),Protected AAC audio file,0.99,1,Dublin
Rock,,No Prayer For The Dying,Protected AAC audio file,0.99,1,Dublin
Rock,,Piece Of Mind,Protected AAC audio file,0.99,1,Dublin
Rock,,Powerslave,Protected AAC audio file,0.99,1,Dublin
Rock,,Rock In Rio [CD1],Protected AAC audio file,0.99,1,Dublin
Rock,,Rock In Rio [CD2],Protected AAC audio file,0.99,1,Dublin
Rock,,Seventh Son of a Seventh Son,Protected AAC audio file,0.99,1,Dublin
Rock,,Somewhere in Time,Protected AAC audio file,0.99,1,Dublin
Rock,,The Number of The Beast,Protected AAC audio file,0.99,1,Dublin
Rock,,The X Factor,Protected AAC audio file,0.99,1,Dublin
Rock,,Virtual XI,Protected AAC audio file,0.99,1,Dublin
Rock,,Sex Machine,Protected AAC audio file,0.99,1,Dublin
Rock,,Sex Machine,Protected AAC audio file,0.99,1,Dublin
Metal,Duff McKagan/Slash/W. Axl Rose,Emergency On Planet Earth,MPEG audio file,0.99,1,Dublin
Metal,Duff McKagan/Slash/W. Axl Rose,Synkronized,MPEG audio file,0.99,1,Dublin
Metal,Duff McKagan/Slash/W. Axl Rose,The Return Of The Space Cowboy,MPEG audio file,0.99,1,Dublin
Metal,W. Axl Rose,Emergency On Planet Earth,MPEG audio file,0.99,1,Dublin
Metal,W. Axl Rose,Synkronized,MPEG audio file,0.99,1,Dublin
Metal,W. Axl Rose,The Return Of The Space Cowboy,MPEG audio file,0.99,1,Dublin
Metal,Izzy Stradlin'/W. Axl Rose,Emergency On Planet Earth,MPEG audio file,0.99,1,Dublin
Metal,Izzy Stradlin'/W. Axl Rose,Synkronized,MPEG audio file,0.99,1,Dublin
Metal,Izzy Stradlin'/W. Axl Rose,The Return Of The Space Cowboy,MPEG audio file,0.99,1,Dublin
Jazz,Kevin Robinson/Richard Bull,Get Born,MPEG audio file,0.99,1,Dublin
Jazz,Julian Crampton,Get Born,MPEG audio file,0.99,1,Dublin
Rock,,Are You Experienced?,Protected AAC audio file,0.99,1,Dublin
Metal,Steve Harris,Surfing with the Alien (Remastered),MPEG audio file,0.99,1,Sidney
Metal,Steve Harris,Surfing with the Alien (Remastered),MPEG audio file,0.99,1,Sidney
Metal,Bruce Dickinson,Jota Quest-1995,MPEG audio file,0.99,1,Sidney
Rock,Janick Gers/Steve Harris,Cafezinho,MPEG audio file,0.99,1,Sidney
Heavy Metal,Janick Gers/Steve Harris,Living After Midnight,MPEG audio file,0.99,1,Sidney
Rock,Steve Harris,A TempestadeTempestade Ou O Livro Dos Dias,MPEG audio file,0.99,1,Sidney
Rock,Steve Harris,Mais Do Mesmo,MPEG audio file,0.99,1,Sidney
Rock,Steve Harris,A TempestadeTempestade Ou O Livro Dos Dias,MPEG audio file,0.99,1,Sidney
Rock,Steve Harris,Mais Do Mesmo,MPEG audio file,0.99,1,Sidney
Blues,Steve Harris,Greatest Hits,MPEG audio file,0.99,1,Sidney
Heavy Metal,Steve Harris,Lulu Santos - RCA 100 Anos De Música - Álbum 01,MPEG audio file,0.99,1,Sidney
Heavy Metal,Steve Harris,Lulu Santos - RCA 100 Anos De Música - Álbum 02,MPEG audio file,0.99,1,Sidney
Metal,,Misplaced Childhood,MPEG audio file,0.99,1,Sidney
Heavy Metal,Adrian Smith/Bruce Dickinson/Steve Harris,Misplaced Childhood,MPEG audio file,0.99,1,Sidney
Rock,,Barulhinho Bom,MPEG audio file,0.99,1,Sidney
